Scenario,StkID,Stock,Variable,n,numNA,Mean,Median,SD,p10,p25,p75,p90,percNA,CV
Low,27,Asitka,Umsy.c,2000,0,0.614752991929754,0.619736576199401,0.11506498291524533,0.46753503753571124,0.5301677359873579,0.6990517806675409,0.7678452326532965,0,0.1871727090811678
Low,28,Sustut,beta,2000,0,940.9030903167508,917.802004858731,176.41713735422385,723.323792771224,802.6535192727241,1059.1508300187677,1185.2237028501747,0,0.1874976702381048
Low,28,Sustut,deviance,2000,0,-249.01048122604038,-249.37577324754935,2.726553326637793,-252.18257510840812,-251.0465624529031,-247.61300577706882,-244.97697887444832,0,-0.010949552457443555
Low,28,Sustut,ln.alpha,2000,0,2.141255943064471,2.0206979672394496,0.31542784499959314,1.7929138956478108,1.9146516664802384,2.385177079047727,2.598081800366207,0,0.14730973474762046
Low,28,Sustut,ln.alpha.c,2000,0,2.7463546387761477,2.686899652708964,0.3434102451602772,2.345699564976796,2.4760525654811354,2.9674550386243115,3.2129851155333466,0,0.12504220697197008
Low,28,Sustut,Seq,2000,0,2310.36083438855,2287.004748449566,306.6248423300709,1950.0676800342478,2106.8024436809274,2495.4667183225765,2717.991303889434,0,0.13271729582934214
Low,28,Sustut,Seq.c,2000,0,2979.3075622495658,2919.5148154418785,454.1008685603343,2460.5950635288514,2660.953074592159,3251.140340405717,3575.9018270042347,0,0.15241825795838929
Low,28,Sustut,Sgen,2000,0,116.61121333576145,120.3927787686824,45.615338800133856,50.647266554101684,81.91994002560955,148.7322138806645,174.24289515041545,0,0.3911745491301297
Low,28,Sustut,Sgen.c,2000,0,74.43904855475746,76.9470701069547,34.76185848066638,23.43738312469857,49.82933851270211,99.03830413490054,119.16122753282139,0,0.4669841857945768
Low,28,Sustut,SgenRatio,2000,0,8.59701485712972,6.953446800881801,6.335442257617527,4.9539703776867725,5.609016200727679,8.937586844005152,14.047409334042364,0,0.7369351295657453
Low,28,Sustut,SgenRatio.c,2000,0,13.561642825478636,11.93798452174838,393.75544489360783,8.335200598991564,9.509952673543074,16.916134507275185,31.682697255672867,0,29.034494563877505
Low,28,Sustut,sigma,2000,0,1.0874808891457675,1.0684067545799525,0.16612195947192998,0.9060165693119377,0.9716621736396593,1.16890651994937,1.322874366601204,0,0.15275850925750178
Low,28,Sustut,Smax,2000,0,1098.9340706437536,1089.5596160240693,197.1740902513388,843.7225796237818,944.1525975201423,1245.867685651709,1382.506714135262,0,0.17942303866858417
Low,28,Sustut,Smsy,2000,0,810.3014085486805,807.496815025846,113.52476048656062,670.6925663630578,729.912945464345,875.1703870305269,965.7317453304995,0,0.14010189207235027
Low,28,Sustut,Smsy.c,2000,0,922.97253614422,914.1363962710784,145.7701944107829,738.2854558189279,817.4875319008376,1028.2203563063863,1122.9759084979837,0,0.15793557088897542
Low,28,Sustut,Umsy,2000,0,0.7447747983494012,0.7260152188614626,0.06078413867474664,0.6735217986200945,0.702456573444865,0.7959223513372292,0.8294361623575148,0,0.08161411853550739
Low,28,Sustut,Umsy.c,2000,0,0.8443126891119277,0.8419644406444037,0.04272264136951925,0.7891397722488541,0.8108480335850516,0.8764385294144871,0.9009413979546522,0,0.0506004966174986
Low,NA,Nass,beta,2000,0,2.852215521669306,2.8806320441484456,0.780330503874503,1.8372960012225235,2.3424316871158952,3.3668053835811946,3.847881313995616,0,0.2735874964377873
Low,NA,Nass,deviance,2000,0,-45.994290800045405,-43.8475865814715,28.168338126117167,-86.93806535162437,-63.08340709694245,-25.83617580966912,-10.597647598260751,0,-0.6124311873526999
Low,NA,Nass,ln.alpha,2000,0,1.293424924679688,1.344255106986079,0.4292601446342983,0.6605280206366152,1.0263500614466587,1.598025549443899,1.7969909133090387,0,0.3318786706855854
Low,NA,Nass,ln.alpha.c,2000,0,1.3154350128372863,1.3729554701670508,0.43064302781040764,0.6697284483111259,1.0586639193068978,1.61995439197857,1.817217546202973,0,0.3273768932769591
Low,NA,Nass,Seq,2000,0,475266.22647401475,474430.01403894386,185351.07224248155,232005.44269470047,363329.2728752954,565861.8033374485,680283.7869394403,0,0.38999420097151727
Low,NA,Nass,Seq.c,2000,0,483750.02911110903,482864.5267832299,188024.02056396674,237996.79530259207,371436.74079331197,572073.480120341,687712.1128288951,0,0.38868012247867145
Low,NA,Nass,Sgen,2000,0,63114.00389532216,57802.34229661361,30051.115954064127,35590.8071619438,45237.75268579085,72755.90561741914,96055.15534975164,0,0.47614022402865547
Low,NA,Nass,Sgen.c,2000,0,62743.77289818743,57261.92027455685,30183.964201093335,35140.13233604156,44867.969617057,72560.47329273519,95580.02762070046,0,0.4810670893201149
Low,NA,Nass,SgenRatio,2000,0,3.4140682838370005,3.2369747229083448,1.4976019165684589,1.6039593468935793,2.3033454848085513,4.272564292467754,5.311979266417538,0,0.4386561111441319
Low,NA,Nass,SgenRatio.c,2000,0,3.497125670574663,3.3407678275845245,1.5382989428168443,1.6175190771725139,2.3820329857205715,4.376364827026511,5.4307266180819305,0,0.43987522546310565
Low,NA,Nass,sigma,2000,0,0.19293277879781992,0.1807584906602007,0.08246526202145862,0.09477020667209837,0.13292896684483585,0.23965559324961602,0.30834991985189375,0,0.42743002270172276
Low,NA,Nass,Smax,2000,0,386817.0330233348,347146.0517857132,156294.06037393928,259883.27559968483,297017.46494664403,426906.79326970846,544278.1126909368,0,0.40405164982616165
Low,NA,Nass,Smsy,2000,0,192625.05226137931,187991.11374998017,72662.51001863497,106236.36872617458,152804.354593824,222575.73641870767,269884.6926336979,0,0.3772225324047508
Low,NA,Nass,Smsy.c,2000,0,195370.04914126528,190678.0950980114,73592.9629835741,107503.68393293516,155565.54560722096,225470.07076825146,272541.61518434895,0,0.37668497964271686
Low,NA,Nass,Umsy,2000,0,0.5192096354558214,0.548678896106267,0.14300509134298214,0.3015855012360752,0.44234151795172716,0.6228673225179291,0.6745240865855524,0,0.27542842346798124
Low,NA,Nass,Umsy.c,2000,0,0.5261045168880043,0.5575431456164203,0.14232283581910432,0.30536282418335653,0.45383314756591825,0.6288379263305259,0.6794622673041777,0,0.2705219804250447
Low,NA,Skeena,beta,2000,0,0.47128561191793406,0.3989988957873143,0.24182409836657498,0.2492894120391109,0.2912936381908957,0.5842349800578932,0.79771055776918,0,0.5131158097155835
Low,NA,Skeena,deviance,2000,0,170.7802093223754,170.52785318427107,4.122284642186359,165.87644439024194,167.9625074179926,173.29104531381319,175.88527575242097,0,0.02413795286083106
Low,NA,Skeena,ln.alpha,2000,0,0.922499662268319,0.9188288445313402,0.3549564410738472,0.4786641790419001,0.708129367143943,1.152431661901292,1.3407966137193048,0,0.3847767707589732
Low,NA,Skeena,ln.alpha.c,2000,0,1.2848579928445862,1.2789181052246112,0.3746595151269104,0.8390878264922945,1.0363270015267851,1.5292292387697084,1.7514773469535678,0,0.2915960496906279
Low,NA,Skeena,Seq,2000,14,2220018.7535643624,2092071.6607952714,953474.3659409451,1132819.6508065497,1534409.3089051233,2785343.3989900174,3517368.776643795,0.7000000000000001,0.4294893294978204
Low,NA,Skeena,Seq.c,2000,1,3133072.8589487043,2942063.9592594896,1239739.4866617536,1681743.3022593958,2178535.1859515114,3948265.94006191,4928286.816728104,0.05,0.39569443242304475
Low,NA,Skeena,Sgen,2000,14,460026.2434747876,448973.5427640544,195564.13514436624,209879.98670261668,301121.381589379,619919.2061162812,734324.9572033591,0.7000000000000001,0.4251151709675981
Low,NA,Skeena,Sgen.c,2000,1,442384.9303128744,434762.4260508458,201635.6109794443,182069.50121584628,270667.74810488464,605443.9161114264,723728.6818342339,0.05,0.4557922233852735
Low,NA,Skeena,SgenRatio,2000,14,2.257674534572191,2.0634845013730936,0.8972375467802138,1.3853364958843093,1.683098532402003,2.6376318323960666,3.2316341379420637,0.7000000000000001,0.39741669272547836
Low,NA,Skeena,SgenRatio.c,2000,1,3.3206035351459495,3.016425808843117,1.5042440511682165,1.9027121363532085,2.328773962913845,3.9631025616636495,5.053587484849017,0.05,0.45300320717212655
Low,NA,Skeena,sigma,2000,0,0.8451557131051421,0.832069610624261,0.10214547766581117,0.7275172527681993,0.7695215694120507,0.905450561347373,0.9845952361590855,0,0.12085995051790378
Low,NA,Skeena,Smax,2000,0,2580146.4786125664,2506273.8433013456,1007464.3415388736,1253587.5202611436,1711640.3275302676,3432962.3346690126,4011401.8614219646,0,0.39046788618009853
Low,NA,Skeena,Smsy,2000,14,963564.620027945,909353.7806796775,401687.1742246213,504432.5387134056,666713.2882732023,1205989.9283629772,1514466.0156679987,0.7000000000000001,0.416876217614727
Low,NA,Skeena,Smsy.c,2000,1,1285206.4714086198,1210349.1273072353,496105.0525004415,686352.8741377695,894199.9742509157,1625694.1496306453,2009165.985757125,0.05,0.38601194713616516
Low,NA,Skeena,Umsy,2000,14,0.39849960448246263,0.4033883869614776,0.12708008767625228,0.23038294383461372,0.32271667855003183,0.4870170137682748,0.5481779339485995,0.7000000000000001,0.31889639599841785
Low,NA,Skeena,Umsy.c,2000,1,0.519987748589984,0.5281180197847384,0.11918213194628538,0.3727623861008513,0.4461237808778695,0.6037270212089039,0.6632028596515844,0.05,0.22920180767616852
Low,NA,SkeenaWild,beta,2000,0,1.4726975879321225,1.4352341299093112,0.6705100621045914,0.5849716586042084,0.9391182389999077,1.9011653950689644,2.3643033120650374,0,0.45529378712847846
Low,NA,SkeenaWild,deviance,2000,0,53.297792092021254,53.017807043625595,5.479688274373712,47.09927397859891,49.90765381104866,56.61220452769205,60.33759191996819,0,0.10281266932995575
Low,NA,SkeenaWild,ln.alpha,2000,0,0.47043275699167686,0.48352333254425095,0.3990592097693542,-0.03173939096290568,0.1939897800062105,0.7349313755144565,0.9788015090688761,0,0.8482810855291154
Low,NA,SkeenaWild,ln.alpha.c,2000,0,0.782218338190097,0.7917706165751025,0.41081054321973476,0.26186350197324826,0.504594214576352,1.048466939253233,1.2922026213989968,0,0.525186540845196
Low,NA,SkeenaWild,Seq,2000,238,387000.75412803516,360752.6538015738,234787.8334922462,123080.80623758837,235172.95716508012,493510.1961426226,658662.6275178913,11.899999999999999,0.6066857260297975
Low,NA,SkeenaWild,Seq.c,2000,48,611595.2155863887,546569.5272493768,358704.86677462154,265554.06951827934,398704.6048103556,733231.5206534448,1044439.1300945708,2.4,0.5865069863744772
Low,NA,SkeenaWild,Sgen,2000,238,112114.1620433354,99065.22032946514,65274.92858004769,51550.48642243139,74613.04078627857,132023.38117004043,189831.10545318152,11.899999999999999,0.5822184047972193
Low,NA,SkeenaWild,Sgen.c,2000,48,142378.41708758406,117279.40955942307,87664.50566204228,66470.75048389245,88788.13578484955,166550.38032692065,253014.13721089595,2.4,0.6157148495906896
Low,NA,SkeenaWild,SgenRatio,2000,238,1.5780504017363195,1.4418978888232088,0.5311383265860194,1.0789179524459258,1.2022839279807345,1.7747553525302981,2.257670887808902,11.899999999999999,0.33657881015816166
Low,NA,SkeenaWild,SgenRatio.c,2000,48,2.0359984508472837,1.8401408250942248,0.8913179404669525,1.210703440660878,1.4298828408796065,2.3758771196464563,3.0670175312290615,2.4,0.43777928224652096
Low,NA,SkeenaWild,sigma,2000,0,0.783179767602531,0.7737459164861452,0.10102334815933588,0.6650750892895245,0.7093155820819422,0.8449129527285214,0.9185997995494621,0,0.12899126399624497
Low,NA,SkeenaWild,Smax,2000,0,887475.2267219303,696750.4319752955,545506.6905396243,422957.58135025087,525993.2060644054,1064828.642945884,1709484.5285087556,0,0.6146725836557307
Low,NA,SkeenaWild,Smsy,2000,238,176333.20957315297,165012.67062884528,104571.69477168488,60167.333060513505,110068.27642950152,221671.35380948978,291460.1069239557,11.899999999999999,0.5930346020742204
Low,NA,SkeenaWild,Smsy.c,2000,48,269299.99000690394,239075.351999417,155343.2660247129,125135.63574585314,178135.29527361153,319232.1238560708,462263.330147612,2.4,0.5768409646830304
Low,NA,SkeenaWild,Umsy,2000,238,0.2524791047973564,0.25094961702090074,0.13529486531839086,0.06874691687513404,0.1474508801078448,0.34504952805411876,0.43547307862169193,11.899999999999999,0.5358655934200202
Low,NA,SkeenaWild,Umsy.c,2000,48,0.3493343041717251,0.3596601573285152,0.14710149199080214,0.15190979323812615,0.24678949441314235,0.45286609150542917,0.5330644961481643,2.4,0.42109088696451136
LTAvg,1,Lower Nass Sea & River Type,beta,2000,0,14.204058373224337,10.900713343390201,9.506514638248431,5.722648971790348,7.189280208721787,18.4260623747697,27.20306780087306,0,0.669281580549464
LTAvg,1,Lower Nass Sea & River Type,deviance,2000,0,-178.085555716726,-178.78890743053898,2.6676483743710375,-180.7896045741327,-179.99703573649626,-176.77687658573316,-174.55396177410157,0,-0.0149795886793557
LTAvg,1,Lower Nass Sea & River Type,ln.alpha,2000,0,1.1190293891207308,1.1230086348544228,0.260442240741488,0.7903139295563018,0.9543003004048349,1.2893416586453474,1.435342746562678,0,0.23273941084436447
LTAvg,1,Lower Nass Sea & River Type,ln.alpha.c,2000,0,1.858514452452272,1.8303785650533366,0.33248311204601166,1.471093865352851,1.6146742760351485,2.053735435816137,2.287378615431993,0,0.1788972432295627
LTAvg,1,Lower Nass Sea & River Type,phi,2000,0,0.3259589763351891,0.329678531205911,0.127592219559375,0.161319031663259,0.24906282547725983,0.41324278652164637,0.49343173210425767,0,0.3914364347130903
LTAvg,1,Lower Nass Sea & River Type,Seq,2000,1,106102.1795135945,96052.16006521738,55153.2369521827,42940.47612338267,60300.906780271354,140741.20073889397,190299.99238530418,0.05,0.5198124789238293
LTAvg,1,Lower Nass Sea & River Type,Seq.c,2000,0,179809.60932522162,164078.20857601066,95004.9717706804,69656.69808698478,100747.65881158996,250059.5406788094,315438.48876254685,0,0.5283642633294693
LTAvg,1,Lower Nass Sea & River Type,Sgen,2000,1,18064.493277496047,16540.869900568512,9691.004290737807,6440.758312523387,9583.332019278147,25727.391937629956,32679.430211907675,0.05,0.5364669875800189
LTAvg,1,Lower Nass Sea & River Type,Sgen.c,2000,0,12448.28350624247,10915.549462586376,7480.02553627151,4020.9069553779927,6155.806857966986,17551.588768828213,23216.538967654807,0,0.6008881089927366
LTAvg,1,Lower Nass Sea & River Type,SgenRatio,2000,1,2.6529207545052587,2.551812637582302,0.7417984667595361,1.8163445934035214,2.137282869556335,3.046799855841736,3.5790755831515044,0.05,0.2796157651900437
LTAvg,1,Lower Nass Sea & River Type,SgenRatio.c,2000,0,6.0809087711408685,5.508854496179719,2.5420758569574025,3.71788075282681,4.344217328844331,7.031233813612913,9.042605398014047,0,0.4180420974282223
LTAvg,1,Lower Nass Sea & River Type,sigma,2000,0,1.1239971450816852,1.102082310084333,0.1467968165734081,0.9605537875236168,1.0247645955464129,1.2078290162441228,1.3292573412610564,0,0.13060248170180166
LTAvg,1,Lower Nass Sea & River Type,Smax,2000,0,98685.79218812064,91737.13137916045,50778.19877371504,36760.56138628085,54271.15818022628,139096.04903245746,174744.2665182611,0,0.5145441673804336
LTAvg,1,Lower Nass Sea & River Type,Smsy,2000,1,44906.23275126226,40496.15387695379,23020.021784202123,18114.69324656005,25862.62907666098,60759.93436008645,80347.6875044767,0.05,0.5126242032305651
LTAvg,1,Lower Nass Sea & River Type,Smsy.c,2000,0,66441.7655506068,60898.44605618754,34127.447228766876,25687.8694561584,37419.432433498776,93024.57824995917,115734.44490364069,0,0.5136444967401261
LTAvg,1,Lower Nass Sea & River Type,Umsy,2000,1,0.47014788386743855,0.4762561275880569,0.0898414501143585,0.353748067194256,0.416175618277303,0.5315463561706406,0.5764834762036762,0.05,0.19109189511887692
LTAvg,1,Lower Nass Sea & River Type,Umsy.c,2000,0,0.6819247304953657,0.6826448312159425,0.07593855485593216,0.5869374998834782,0.6274066136687854,0.7330482157170843,0.7787801843935264,0,0.11135914487331859
LTAvg,2,Meziadin,beta,2000,0,4.281079392884005,4.155840414927088,0.9388691948661301,3.15282933326919,3.5208254612244008,4.824369918973848,5.557289499823252,0,0.21930665346377715
LTAvg,2,Meziadin,deviance,2000,0,1.8805907347349686,1.2300135097097304,2.929098902098697,-1.1197468627841491,-0.20454615791433434,3.202470451362014,5.687907557422688,0,1.557541919141431
LTAvg,2,Meziadin,ln.alpha,2000,0,1.7335600786168714,1.723811356570367,0.22845000916863123,1.4442668608066964,1.5737761729254796,1.882958854774964,2.0316386642509316,0,0.13178084335611898
LTAvg,2,Meziadin,ln.alpha.c,2000,0,1.9805755633130442,1.9642196617809855,0.24439445593606676,1.6781002667481022,1.8091525504718986,2.130731795579509,2.2777815014459937,0,0.12339567369358605
LTAvg,2,Meziadin,phi,2000,0,0.5206740607939461,0.5258343769664118,0.12412718599151955,0.3577364475924723,0.44863163466400313,0.6124222826288432,0.6729165356804356,0,0.23839709971771036
LTAvg,2,Meziadin,Seq,2000,0,415223.20646281546,409098.2234278099,61916.23744768476,342391.5838716477,369621.81940282136,452902.26583177753,502625.22490326647,0,0.14911555154909087
LTAvg,2,Meziadin,Seq.c,2000,0,475705.2990477283,467381.005497637,76484.20274224065,387102.1902476368,418479.65809050587,524106.5641454691,578677.2184271605,0,0.16078064065157044
LTAvg,2,Meziadin,Sgen,2000,0,33326.09806211942,32338.655439203125,10851.052180370305,19779.746619181577,25178.411182411954,40834.82453628528,49412.662307396386,0,0.32560224002654264
LTAvg,2,Meziadin,Sgen.c,2000,0,27957.33672759714,27125.833160621536,9535.092214440188,16388.439874054046,20775.967259116656,34467.198723571535,41784.62864667717,0,0.341058674770975
LTAvg,2,Meziadin,SgenRatio,2000,0,5.114459060071523,4.903366685970029,1.3585342343079532,3.610530010759317,4.160417777186799,5.837561042153731,6.8560486682482775,0,0.26562618223186146
LTAvg,2,Meziadin,SgenRatio.c,2000,0,6.72727198128512,6.373523222124181,2.043052239776225,4.663432847892803,5.3824293201384315,7.633420551078974,8.936017575180658,0,0.3036969882383049
LTAvg,2,Meziadin,sigma,2000,0,0.5780535041307736,0.5680847795092854,0.0814395370373492,0.48131462257675856,0.5234677453740683,0.621317176803432,0.6834536262938778,0,0.14088581153021615
LTAvg,2,Meziadin,Smax,2000,0,244249.67389173261,240625.21835799323,50412.146082077634,179943.83773452952,207280.97059624977,284024.30367912655,317175.4301597712,0,0.2063959606530471
LTAvg,2,Meziadin,Smsy,2000,0,157939.4697547131,155937.88803833455,25309.021522350584,126559.97175573166,139153.39835023283,175424.81501075687,194561.75498411898,0,0.16024507085946663
LTAvg,2,Meziadin,Smsy.c,2000,0,172515.61355735624,169869.43081625976,29470.401791734617,136758.65480921845,150460.9892013796,193662.39957798392,213463.56702186324,0,0.17082744676867523
LTAvg,2,Meziadin,Umsy,2000,0,0.655011389492037,0.6561785520597977,0.057205422781767115,0.5790427791529131,0.6161840457720842,0.6951203925984246,0.7283602233363498,0,0.08733500470294123
LTAvg,2,Meziadin,Umsy.c,2000,0,0.7133669537349928,0.7136565045035372,0.05173393200489441,0.6443348067041388,0.6775000994264552,0.7488854983625478,0.7770360995269849,0,0.07252078573871384
LTAvg,5,Kwinageese,beta,2000,0,78.64555201769646,78.28747416178537,29.05260287302718,38.68331004198312,59.05141789608331,97.57131885876348,114.71865720599374,0,0.3694119009615432
LTAvg,5,Kwinageese,deviance,2000,0,-204.6967948121997,-205.4485248135456,2.898413176342744,-207.71017456767115,-206.91140449115574,-203.12702581973292,-200.45503209604206,0,-0.014159543528768541
LTAvg,5,Kwinageese,ln.alpha,2000,0,1.5381955697701957,1.5316623789082477,0.24559682656936982,1.2317626965789834,1.3680701122407788,1.6941769536504558,1.8582122814140845,0,0.15966554019269583
LTAvg,5,Kwinageese,ln.alpha.c,2000,0,1.9863324438014571,1.9696803771809037,0.2534181371348597,1.6943989699106132,1.810903205002949,2.1380824275496675,2.2926997718985946,0,0.12758092832127652
LTAvg,5,Kwinageese,phi,2000,2000,NA,NA,NA,NA,NA,NA,NA,100,NA
LTAvg,5,Kwinageese,Seq,2000,0,22498.324724365346,19329.304906429817,10217.528176137423,14762.492366649802,16731.034894596723,24250.705640476586,32929.41284997914,0,0.4541461776072595
LTAvg,5,Kwinageese,Seq.c,2000,0,29714.020542875878,24835.82964767916,15320.121198352394,18329.19248943671,21052.474976261274,31643.999443496923,47059.9930814894,0,0.5155856029730547
LTAvg,5,Kwinageese,Sgen,2000,0,2449.3944579260783,1924.1286693609766,1709.6809509921388,1089.3810895247495,1413.9956655116446,2766.4813504675167,4512.149439289,0,0.6980014776549055
LTAvg,5,Kwinageese,Sgen.c,2000,0,1808.754098677397,1437.145987198231,1280.3440058726446,758.1840743097664,1036.9831945584642,2061.8442551218513,3302.0371616337975,0,0.707859629348656
LTAvg,5,Kwinageese,SgenRatio,2000,0,4.153686846340736,3.974183340490875,1.1490912484473927,2.859928894902753,3.332197771123944,4.757086993827453,5.677084092464569,0,0.2766436881152235
LTAvg,5,Kwinageese,SgenRatio.c,2000,0,6.782336631676201,6.410830351000393,2.0128982703856924,4.728115927268868,5.401499714965849,7.722555000956786,9.105046787611478,0,0.2967853675950939
LTAvg,5,Kwinageese,sigma,2000,0,0.9385326672492061,0.9226613994515214,0.12424934413659093,0.7944719507545848,0.8478504738987337,1.0098190775181404,1.1055711607341763,0,0.1323868081233227
LTAvg,5,Kwinageese,Smax,2000,0,15477.308674860118,12773.43637256745,8935.073562002319,8716.978167858271,10248.914021693752,16934.394433626498,25850.94645596636,0,0.5773015031040643
LTAvg,5,Kwinageese,Smsy,2000,0,8936.571222142415,7644.4978868767485,4307.5024107657455,5664.524383789767,6476.173391974799,9652.89987140405,13666.483560361357,0,0.48200840162196834
LTAvg,5,Kwinageese,Smsy.c,2000,0,10827.33895772357,9075.584557247656,5798.391066354138,6514.426689823862,7481.336903050041,11672.004983759978,17510.730598925365,0,0.5355324229706429
LTAvg,5,Kwinageese,Umsy,2000,0,0.601865206307425,0.6043746861431893,0.06937645670201961,0.5127613864274897,0.5560428598427476,0.648534169743804,0.6892964013045968,0,0.11526909343648453
LTAvg,5,Kwinageese,Umsy.c,2000,0,0.7143183223868712,0.7148700593565469,0.05446859707561486,0.6485919044387773,0.6779267938907902,0.7503574086803471,0.7797423753400241,0,0.07625255487442886
LTAvg,6,Damdochax,beta,2000,0,156.54278739462887,152.61834331922097,33.2873901750581,114.49454593274643,129.89715415058373,178.16607710139922,203.69854427885738,0,0.21264084234774666
LTAvg,6,Damdochax,deviance,2000,0,-251.23378804633703,-251.91937483192044,2.878271801015959,-254.17404245080402,-253.27208929533114,-249.89681215655096,-247.57865766332952,0,-0.011456547399130474
LTAvg,6,Damdochax,ln.alpha,2000,0,1.7907216185774635,1.7873282103576837,0.19033014899221326,1.556950569323887,1.6561000900338225,1.908124599504791,2.0368556201032537,0,0.10628684381629915
LTAvg,6,Damdochax,ln.alpha.c,2000,0,2.051760045227918,2.0339370469808324,0.2134213984267339,1.7997192722447592,1.900641589597059,2.1659815258481956,2.337052525918449,0,0.10401869308407659
LTAvg,6,Damdochax,phi,2000,0,0.4710867804481311,0.4783213425881765,0.14088520759640705,0.2925126040951891,0.38276254731977727,0.5779426280337687,0.6445213553535913,0,0.2990642349640698
LTAvg,6,Damdochax,Seq,2000,0,11813.516875388124,11697.999779990381,2096.731604982581,9215.289307146588,10304.55192257961,13117.396999437591,14711.824573846907,0,0.17748580944179623
LTAvg,6,Damdochax,Seq.c,2000,0,13557.56777781568,13264.499361845907,2524.276296251909,10512.91616237679,11672.158621230843,15088.80779390898,16969.366876548123,0,0.1861894653687364
LTAvg,6,Damdochax,Sgen,2000,0,868.6886041821517,835.0366839129255,260.2388726886743,553.4138971766223,667.6418655963333,1047.2727001669316,1231.261096998318,0,0.2995767084267009
LTAvg,6,Damdochax,Sgen.c,2000,0,716.2529957769794,694.2098950994371,226.36264127358262,433.4270107412398,547.9147445867108,863.4943290959892,1035.0616361749699,0,0.3160372698030089
LTAvg,6,Damdochax,SgenRatio,2000,0,5.381511808658337,5.252534869605996,1.1526961985681639,4.056878823133983,4.562047555613576,6.01142993915335,6.937688134703549,0,0.21419560888328554
LTAvg,6,Damdochax,SgenRatio.c,2000,0,7.19785530091418,6.855267585893583,1.836430891463587,5.282143806748768,5.946063818638017,7.927920651512519,9.472902518799737,0,0.25513584459392324
LTAvg,6,Damdochax,sigma,2000,0,0.6129037530955052,0.6035000975176118,0.08202878753483112,0.5195787559368074,0.5571807157337509,0.6587576543175876,0.7211202288368814,0,0.1338363276787588
LTAvg,6,Damdochax,Smax,2000,0,6674.864809854975,6552.2926974535685,1387.9229996349184,4909.215250115038,5612.740744883121,7698.3980637539335,8734.040999108265,0,0.20793275057582386
LTAvg,6,Damdochax,Smsy,2000,0,4441.114044380977,4376.2018809992005,808.0716561764752,3406.2415540977645,3836.448946026468,4997.1891926694825,5553.666687462392,0,0.18195246690385497
LTAvg,6,Damdochax,Smsy.c,2000,0,4841.826544372957,4742.124034638539,911.5299416170677,3699.3601723091433,4138.314332267162,5490.949122019925,6162.657088848654,0,0.1882615854292475
LTAvg,6,Damdochax,Umsy,2000,0,0.6704607322821399,0.6721448441643891,0.04677224882085235,0.6114967711592687,0.6385283699015354,0.7009569300834105,0.7294728394701852,0,0.06976135449670136
LTAvg,6,Damdochax,Umsy.c,2000,0,0.7296905728879702,0.728850839916045,0.0436730129248201,0.6751935248679828,0.6992304991953262,0.7558812075823033,0.7876294652388112,0,0.059851414486514466
LTAvg,8,Johnston,beta,2000,0,178.93633620495262,172.75677625748284,18.19212462921079,163.46072054487723,166.55141107263566,184.7613127114105,203.09945019315424,0,0.1016681408317964
LTAvg,8,Johnston,deviance,2000,0,-92.59072737162019,-93.225823303054,2.8616095126391246,-95.51816769449545,-94.7501289903277,-91.23448912492762,-88.80738123144282,0,-0.030906005319018923
LTAvg,8,Johnston,ln.alpha,2000,0,1.306156347961632,1.281982383895276,0.269314086473006,0.9943493469906561,1.1295857477119935,1.4581963188067355,1.6388168211470318,0,0.20618824606510047
LTAvg,8,Johnston,ln.alpha.c,2000,0,1.5998358370754162,1.5459459307249541,0.36563627095407075,1.2358320637254034,1.3588760183363635,1.759862346067003,2.0021732605880245,0,0.22854611859581356
LTAvg,8,Johnston,phi,2000,2000,NA,NA,NA,NA,NA,NA,NA,100,NA
LTAvg,8,Johnston,Seq,2000,0,7293.813913010768,7256.307731043839,1250.7649987251086,5725.61099212858,6550.74528603672,8070.202216843425,8850.948338037275,0,0.17148298731531705
LTAvg,8,Johnston,Seq.c,2000,0,8915.318342560817,8726.800149058272,1588.5394852906556,7162.268333109164,7896.950158384872,9751.975020877131,10930.120896456381,0,0.17818090439991704
LTAvg,8,Johnston,Sgen,2000,0,966.7064827364928,1000.194895746494,170.78132865371802,730.6585862329378,872.8392634601207,1096.902168020017,1156.036995555092,0,0.17666306340501703
LTAvg,8,Johnston,Sgen.c,2000,0,834.8420200425188,863.8933583039234,204.77955903052558,545.4091075226606,702.4410670326151,987.1861918600342,1070.2823691297774,0,0.2452913894057418
LTAvg,8,Johnston,SgenRatio,2000,0,3.2557794453462225,3.0264459262961507,1.1529490472336579,2.223986159621169,2.565536830877024,3.6571177203843215,4.47868167893845,0,0.35412381784081576
LTAvg,8,Johnston,SgenRatio.c,2000,0,4.762591797634313,4.043831309118341,4.473874176075074,2.875030353867536,3.2841950467341428,5.114560963830465,6.696796578470398,0,0.9393780458567431
LTAvg,8,Johnston,sigma,2000,0,0.7398184136522641,0.7010959129849017,0.20011925671226577,0.5288427244376637,0.597590002154137,0.8437117888974722,0.9896209959547861,0,0.27049780462253753
LTAvg,8,Johnston,Smax,2000,0,5637.471121167935,5788.484953606477,487.3035991186762,4923.696247696065,5412.388762521338,6004.152072682737,6117.67767069709,0,0.08644010561560442
LTAvg,8,Johnston,Smsy,2000,0,2976.0118949441576,2985.486172820657,401.03820430165325,2462.1050937277296,2745.3485489554905,3229.9845823485775,3472.779458847499,0,0.13475692250523696
